"email_id","email_text","email_version","hour","weekday","user_country","user_past_purchases"
814217,"short_email","personalized",9,"Tuesday","US",5
557988,"short_email","generic",9,"Wednesday","US",1
361852,"long_email","personalized",9,"Monday","US",5
866051,"long_email","generic",6,"Wednesday","US",4
945243,"short_email","personalized",18,"Monday","US",3
327773,"short_email","generic",9,"Monday","US",3
722301,"long_email","generic",4,"Monday","FR",7
413125,"short_email","generic",1,"Sunday","US",0
637717,"long_email","generic",5,"Sunday","US",8
561244,"short_email","personalized",10,"Tuesday","US",6
490045,"long_email","personalized",14,"Tuesday","FR",2
122856,"short_email","personalized",10,"Thursday","US",4
672305,"short_email","personalized",5,"Sunday","UK",15
5824,"short_email","personalized",9,"Sunday","US",7
762417,"long_email","personalized",2,"Monday","US",3
685424,"long_email","generic",4,"Sunday","UK",7
968533,"short_email","personalized",6,"Friday","US",0
613184,"long_email","personalized",8,"Friday","US",3
273111,"short_email","personalized",14,"Sunday","ES",4
958227,"long_email","personalized",15,"Monday","US",3
875668,"long_email","personalized",7,"Thursday","FR",10
834072,"long_email","personalized",2,"Saturday","US",2
586152,"long_email","generic",10,"Monday","US",2
260134,"short_email","personalized",13,"Wednesday","US",6
590290,"long_email","generic",4,"Wednesday","US",4
505311,"short_email","personalized",5,"Wednesday","US",4
260178,"short_email","generic",8,"Monday","US",4
829828,"short_email","generic",10,"Saturday","US",10
998598,"long_email","generic",10,"Saturday","US",6
844810,"short_email","personalized",6,"Wednesday","ES",2
696458,"short_email","generic",4,"Saturday","FR",1
295027,"long_email","generic",13,"Sunday","US",2
182228,"short_email","personalized",2,"Friday","ES",2
866296,"long_email","personalized",12,"Sunday","FR",1
403513,"long_email","generic",11,"Tuesday","US",6
448095,"long_email","generic",6,"Thursday","UK",5
273689,"long_email","generic",17,"Sunday","US",2
226670,"short_email","personalized",17,"Sunday","US",2
388026,"long_email","personalized",9,"Wednesday","US",4
690856,"short_email","personalized",7,"Tuesday","FR",4
836884,"short_email","personalized",8,"Wednesday","US",0
784814,"long_email","personalized",9,"Wednesday","US",5
776888,"long_email","personalized",4,"Sunday","US",5
260448,"long_email","personalized",9,"Tuesday","US",0
207000,"long_email","generic",7,"Tuesday","US",12
9247,"short_email","personalized",5,"Tuesday","US",7
60065,"long_email","generic",11,"Friday","US",6
807285,"short_email","generic",14,"Friday","US",6
636966,"long_email","generic",14,"Tuesday","US",0
955832,"short_email","personalized",8,"Tuesday","US",6
200652,"long_email","generic",6,"Friday","US",5
864082,"long_email","generic",10,"Tuesday","US",6
370674,"short_email","generic",7,"Saturday","US",1
340751,"short_email","personalized",12,"Sunday","UK",5
951744,"long_email","personalized",16,"Thursday","US",7
310567,"long_email","generic",11,"Friday","US",0
512486,"short_email","personalized",1,"Thursday","US",1
391872,"short_email","personalized",10,"Sunday","US",0
835614,"long_email","generic",16,"Monday","ES",0
927239,"short_email","generic",2,"Sunday","US",1
331292,"long_email","personalized",2,"Thursday","US",2
42044,"short_email","generic",4,"Thursday","US",1
6511,"short_email","personalized",11,"Monday","UK",1
579059,"short_email","personalized",15,"Monday","US",1
449507,"long_email","generic",9,"Saturday","US",10
670853,"long_email","personalized",10,"Wednesday","US",7
544978,"short_email","generic",8,"Friday","US",1
952953,"long_email","generic",5,"Thursday","FR",4
907663,"long_email","personalized",7,"Saturday","US",5
320951,"long_email","generic",3,"Saturday","US",2
864975,"long_email","generic",2,"Wednesday","UK",0
537394,"short_email","personalized",12,"Sunday","US",3
361788,"short_email","personalized",14,"Sunday","US",2
483440,"short_email","personalized",12,"Saturday","US",3
533422,"long_email","generic",4,"Tuesday","US",0
405259,"short_email","generic",1,"Tuesday","US",5
923534,"short_email","generic",7,"Tuesday","UK",1
168953,"short_email","generic",8,"Thursday","US",7
158361,"long_email","personalized",5,"Tuesday","US",1
743181,"long_email","personalized",13,"Wednesday","UK",1
864324,"short_email","generic",10,"Wednesday","US",1
749708,"long_email","generic",18,"Tuesday","UK",4
435388,"long_email","personalized",9,"Tuesday","US",4
619122,"long_email","generic",6,"Sunday","US",3
150374,"long_email","personalized",7,"Friday","UK",6
510175,"short_email","generic",9,"Tuesday","US",4
797616,"long_email","personalized",14,"Friday","UK",2
637300,"short_email","personalized",4,"Saturday","US",2
390700,"short_email","personalized",13,"Tuesday","US",1
486984,"short_email","generic",11,"Friday","FR",6
45752,"long_email","generic",11,"Wednesday","FR",0
261186,"short_email","generic",5,"Friday","UK",2
61012,"long_email","generic",5,"Thursday","US",8
806388,"long_email","generic",10,"Monday","US",4
224113,"long_email","generic",9,"Monday","UK",3
81330,"short_email","personalized",15,"Friday","US",3
310203,"long_email","personalized",10,"Saturday","US",9
104015,"short_email","generic",9,"Monday","UK",7
502286,"long_email","personalized",8,"Tuesday","UK",1
876894,"long_email","generic",4,"Friday","ES",4
363248,"long_email","personalized",11,"Monday","FR",7
521512,"long_email","personalized",7,"Sunday","US",2
651237,"long_email","generic",12,"Sunday","US",0
937385,"short_email","generic",6,"Monday","US",0
453477,"short_email","generic",9,"Thursday","US",9
507613,"short_email","personalized",6,"Friday","US",0
382865,"long_email","generic",7,"Thursday","US",4
453057,"short_email","personalized",3,"Friday","US",4
418280,"short_email","generic",22,"Monday","US",8
82193,"short_email","generic",7,"Sunday","FR",1
173692,"short_email","personalized",9,"Thursday","FR",3
246206,"short_email","generic",14,"Friday","UK",9
214909,"short_email","generic",1,"Wednesday","FR",4
797391,"long_email","personalized",8,"Tuesday","US",6
575529,"long_email","personalized",5,"Monday","UK",2
674442,"long_email","personalized",2,"Saturday","FR",7
592748,"short_email","generic",12,"Wednesday","FR",3
628685,"short_email","generic",5,"Monday","ES",10
805121,"short_email","personalized",4,"Saturday","US",2
739566,"long_email","generic",6,"Friday","US",4
381068,"long_email","generic",7,"Thursday","US",2
794368,"short_email","generic",10,"Wednesday","UK",3
807818,"short_email","personalized",8,"Monday","US",0
388237,"short_email","generic",4,"Tuesday","FR",5
394148,"short_email","generic",2,"Thursday","US",5
574058,"long_email","generic",11,"Tuesday","US",3
929395,"long_email","personalized",14,"Wednesday","UK",5
628812,"long_email","generic",8,"Friday","US",4
837603,"long_email","generic",3,"Saturday","UK",6
743466,"short_email","generic",9,"Monday","FR",3
173991,"long_email","personalized",10,"Thursday","UK",2
799328,"short_email","personalized",15,"Monday","US",7
531798,"short_email","personalized",4,"Tuesday","US",6
575002,"long_email","personalized",7,"Sunday","UK",1
882015,"long_email","personalized",10,"Monday","FR",11
695188,"short_email","generic",16,"Wednesday","US",5
111770,"long_email","generic",9,"Tuesday","FR",10
932677,"short_email","personalized",10,"Friday","UK",1
126813,"long_email","personalized",14,"Sunday","UK",5
122957,"long_email","generic",14,"Wednesday","US",4
777786,"short_email","generic",11,"Thursday","US",2
409004,"long_email","personalized",11,"Friday","US",8
102606,"long_email","personalized",8,"Wednesday","US",3
746403,"long_email","generic",11,"Saturday","US",0
306614,"short_email","generic",4,"Monday","FR",0
331139,"short_email","generic",10,"Saturday","US",2
795256,"long_email","personalized",8,"Saturday","US",8
907391,"short_email","personalized",4,"Saturday","US",2
704961,"long_email","personalized",9,"Friday","FR",2
170476,"short_email","generic",7,"Friday","US",0
536389,"long_email","personalized",3,"Monday","ES",7
747424,"short_email","generic",3,"Friday","US",12
997889,"long_email","personalized",6,"Thursday","US",0
581762,"short_email","generic",4,"Saturday","US",9
146160,"long_email","personalized",5,"Monday","US",0
897028,"short_email","personalized",7,"Monday","US",1
480411,"long_email","generic",7,"Thursday","US",3
221636,"short_email","personalized",24,"Monday","UK",4
673096,"short_email","generic",11,"Thursday","UK",1
249417,"long_email","generic",11,"Monday","US",0
41680,"long_email","personalized",12,"Friday","UK",5
307026,"long_email","generic",17,"Thursday","US",4
596319,"long_email","generic",11,"Thursday","US",2
407696,"long_email","generic",3,"Saturday","US",1
229456,"short_email","generic",12,"Friday","US",4
850968,"short_email","personalized",10,"Friday","US",1
262946,"long_email","generic",8,"Friday","US",2
382809,"short_email","generic",4,"Thursday","FR",2
95962,"short_email","personalized",18,"Tuesday","US",3
198872,"short_email","personalized",17,"Tuesday","US",0
74048,"long_email","generic",24,"Friday","US",0
498122,"long_email","personalized",20,"Friday","FR",1
57993,"long_email","generic",8,"Sunday","US",0
104497,"long_email","personalized",5,"Thursday","FR",1
631435,"long_email","personalized",15,"Wednesday","FR",3
824103,"long_email","generic",3,"Thursday","US",9
529629,"long_email","personalized",14,"Saturday","US",0
967298,"short_email","personalized",6,"Monday","US",2
48770,"short_email","personalized",12,"Friday","ES",3
811123,"short_email","generic",7,"Saturday","US",2
30453,"long_email","generic",7,"Saturday","US",6
377297,"long_email","personalized",9,"Saturday","US",5
651035,"short_email","generic",9,"Friday","FR",1
899859,"short_email","personalized",13,"Monday","US",2
506916,"short_email","generic",17,"Thursday","US",2
709154,"short_email","personalized",10,"Thursday","ES",9
931460,"long_email","personalized",3,"Wednesday","US",2
862948,"long_email","personalized",3,"Sunday","UK",5
295134,"short_email","generic",4,"Saturday","US",2
731947,"short_email","generic",5,"Sunday","US",4
437601,"short_email","generic",2,"Tuesday","US",10
331459,"long_email","generic",5,"Tuesday","ES",4
87268,"long_email","personalized",12,"Monday","US",6
406994,"short_email","generic",21,"Friday","UK",11
73759,"short_email","generic",11,"Saturday","US",1
290927,"short_email","personalized",8,"Sunday","US",5
302879,"long_email","personalized",5,"Friday","US",3
212049,"long_email","personalized",11,"Sunday","US",5
487900,"short_email","generic",14,"Friday","US",2
689522,"long_email","generic",5,"Tuesday","US",2
508676,"short_email","personalized",13,"Sunday","UK",6
818587,"long_email","generic",15,"Friday","US",9
118529,"long_email","personalized",8,"Wednesday","US",4
979640,"short_email","generic",2,"Thursday","US",1
356748,"short_email","generic",7,"Monday","FR",10
96483,"long_email","personalized",3,"Saturday","US",3
182544,"long_email","personalized",11,"Saturday","US",5
148798,"long_email","generic",6,"Monday","US",6
454868,"long_email","generic",8,"Sunday","FR",3
719303,"long_email","personalized",14,"Saturday","FR",5
958214,"long_email","personalized",22,"Sunday","US",6
981163,"long_email","generic",18,"Saturday","US",10
93492,"short_email","personalized",9,"Friday","UK",2
900595,"short_email","personalized",4,"Sunday","US",1
884332,"short_email","generic",19,"Sunday","FR",4
438689,"short_email","generic",20,"Tuesday","FR",3
771863,"long_email","generic",10,"Tuesday","UK",13
94170,"short_email","personalized",15,"Friday","ES",9
91242,"long_email","personalized",9,"Wednesday","US",2
285954,"long_email","personalized",11,"Friday","US",1
609027,"long_email","generic",15,"Friday","US",6
164726,"short_email","personalized",6,"Wednesday","US",0
230291,"short_email","generic",6,"Saturday","FR",11
894251,"long_email","generic",15,"Sunday","US",8
387078,"short_email","generic",2,"Monday","US",2
122428,"long_email","personalized",3,"Friday","UK",2
188196,"short_email","personalized",2,"Wednesday","UK",7
442308,"short_email","personalized",10,"Monday","US",12
418013,"short_email","generic",10,"Wednesday","US",3
450984,"short_email","personalized",5,"Tuesday","US",1
321214,"short_email","personalized",8,"Wednesday","FR",4
575700,"short_email","generic",2,"Monday","US",5
47504,"long_email","generic",12,"Thursday","FR",5
765268,"short_email","personalized",18,"Friday","US",0
676164,"short_email","generic",6,"Monday","US",1
849168,"long_email","personalized",1,"Saturday","US",4
231723,"short_email","generic",7,"Saturday","UK",3
191284,"short_email","generic",9,"Thursday","US",10
125555,"short_email","generic",11,"Monday","US",0
339968,"short_email","generic",11,"Monday","UK",7
354526,"short_email","personalized",8,"Saturday","UK",10
598723,"short_email","personalized",17,"Saturday","UK",4
216417,"short_email","generic",16,"Sunday","US",16
171555,"short_email","generic",9,"Wednesday","ES",2
485927,"long_email","generic",10,"Tuesday","US",2
97613,"short_email","generic",2,"Wednesday","US",7
985115,"short_email","personalized",14,"Tuesday","US",6
941723,"long_email","generic",5,"Tuesday","US",2
875890,"long_email","generic",11,"Saturday","ES",1
376120,"short_email","generic",8,"Friday","US",10
968708,"short_email","personalized",1,"Thursday","US",5
862321,"short_email","personalized",4,"Saturday","US",4
913895,"short_email","generic",10,"Tuesday","US",6
618519,"long_email","personalized",11,"Friday","US",8
74026,"long_email","personalized",12,"Sunday","US",9
356829,"short_email","generic",5,"Wednesday","FR",4
690273,"short_email","personalized",1,"Thursday","US",3
309365,"short_email","generic",10,"Thursday","US",6
185441,"long_email","generic",14,"Thursday","US",0
280166,"long_email","personalized",3,"Monday","US",4
832134,"long_email","personalized",11,"Friday","US",7
616372,"short_email","personalized",17,"Tuesday","US",0
21799,"short_email","generic",16,"Sunday","US",9
996616,"short_email","generic",8,"Monday","FR",5
202816,"long_email","personalized",13,"Monday","FR",7
742854,"long_email","personalized",3,"Thursday","US",1
456279,"short_email","personalized",15,"Thursday","US",1
264841,"long_email","generic",12,"Monday","FR",1
350804,"long_email","personalized",17,"Monday","US",0
809428,"short_email","generic",6,"Wednesday","US",6
547766,"long_email","personalized",5,"Saturday","FR",4
353133,"long_email","generic",7,"Friday","US",1
996057,"long_email","generic",9,"Sunday","US",0
507612,"short_email","generic",11,"Wednesday","US",3
981719,"long_email","generic",3,"Monday","US",3
333513,"short_email","personalized",17,"Saturday","US",1
581035,"short_email","generic",4,"Saturday","US",5
434639,"short_email","personalized",5,"Wednesday","UK",4
524446,"short_email","generic",10,"Tuesday","ES",7
868820,"short_email","generic",2,"Friday","US",2
108482,"short_email","personalized",10,"Thursday","US",1
356229,"short_email","personalized",6,"Saturday","UK",6
726643,"long_email","generic",11,"Friday","UK",2
284142,"long_email","generic",4,"Friday","US",2
487752,"long_email","generic",12,"Friday","ES",5
813754,"long_email","personalized",4,"Saturday","US",1
513601,"long_email","generic",18,"Tuesday","FR",3
103854,"short_email","generic",13,"Friday","ES",3
754318,"long_email","personalized",5,"Tuesday","US",12
650678,"long_email","personalized",6,"Friday","UK",2
811879,"long_email","generic",11,"Thursday","US",8
64730,"short_email","generic",5,"Wednesday","US",1
457079,"short_email","generic",5,"Saturday","FR",4
748320,"short_email","personalized",8,"Friday","FR",1
317479,"short_email","generic",13,"Tuesday","UK",12
925397,"long_email","personalized",9,"Sunday","UK",5
393131,"short_email","personalized",8,"Monday","US",3
651625,"long_email","personalized",5,"Saturday","US",6
824647,"short_email","personalized",16,"Friday","US",2
278382,"long_email","generic",7,"Sunday","UK",1
994231,"short_email","personalized",7,"Sunday","US",0
136346,"short_email","generic",12,"Thursday","US",11
83070,"short_email","generic",18,"Tuesday","UK",5
394792,"long_email","personalized",13,"Tuesday","US",0
750795,"short_email","generic",3,"Thursday","US",5
97042,"long_email","personalized",11,"Sunday","UK",2
616864,"short_email","generic",4,"Wednesday","US",2
480335,"long_email","personalized",16,"Sunday","US",5
342611,"short_email","personalized",2,"Friday","US",4
26300,"short_email","personalized",8,"Wednesday","US",0
731171,"short_email","personalized",1,"Tuesday","US",7
472027,"long_email","personalized",5,"Thursday","FR",9
627137,"long_email","personalized",11,"Monday","US",6
933988,"long_email","generic",8,"Friday","US",7
499828,"short_email","personalized",5,"Friday","FR",4
259427,"short_email","personalized",9,"Monday","UK",12
544730,"long_email","personalized",10,"Sunday","US",4
546436,"short_email","generic",4,"Friday","UK",1
379030,"short_email","personalized",10,"Sunday","US",4
708112,"short_email","generic",16,"Thursday","US",0
960589,"short_email","personalized",6,"Saturday","FR",4
828188,"long_email","generic",13,"Saturday","US",1
622758,"long_email","personalized",15,"Sunday","US",2
413985,"long_email","generic",1,"Monday","US",2
750953,"short_email","generic",3,"Tuesday","FR",0
434181,"long_email","generic",20,"Thursday","US",0
362446,"long_email","personalized",15,"Friday","US",6
155389,"long_email","personalized",11,"Friday","UK",3
298837,"long_email","personalized",9,"Monday","UK",1
859588,"short_email","personalized",4,"Tuesday","ES",4
452739,"short_email","personalized",11,"Thursday","ES",4
349944,"long_email","personalized",6,"Wednesday","UK",5
549050,"short_email","personalized",11,"Monday","US",6
620629,"long_email","personalized",4,"Thursday","US",5
300742,"long_email","generic",12,"Thursday","US",2
82870,"short_email","generic",5,"Tuesday","US",3
837983,"short_email","personalized",3,"Friday","US",1
479574,"long_email","personalized",11,"Sunday","US",1
12446,"long_email","generic",8,"Thursday","UK",4
561906,"short_email","generic",10,"Monday","FR",3
439897,"short_email","personalized",20,"Monday","US",3
595311,"short_email","personalized",7,"Sunday","UK",5
548210,"short_email","personalized",10,"Monday","US",0
934872,"short_email","personalized",9,"Monday","US",9
261580,"long_email","generic",17,"Friday","US",0
471751,"long_email","personalized",6,"Tuesday","US",4
50366,"long_email","personalized",10,"Saturday","ES",11
954463,"long_email","personalized",14,"Wednesday","US",7
161842,"short_email","generic",12,"Thursday","US",6
928184,"short_email","personalized",12,"Monday","US",0
457697,"short_email","personalized",14,"Friday","US",4
445485,"short_email","generic",5,"Friday","US",1
472962,"short_email","generic",10,"Friday","ES",1
383100,"long_email","generic",9,"Wednesday","US",3
887237,"long_email","personalized",12,"Monday","FR",3
748626,"long_email","generic",2,"Thursday","ES",0
482671,"long_email","personalized",11,"Saturday","FR",3
821472,"long_email","generic",8,"Thursday","US",7
940279,"long_email","personalized",13,"Saturday","US",0
24537,"short_email","generic",11,"Thursday","ES",3
302963,"short_email","personalized",16,"Thursday","UK",4
513526,"short_email","generic",10,"Saturday","US",1
906522,"long_email","generic",8,"Sunday","ES",0
407478,"short_email","generic",6,"Saturday","US",2
774187,"long_email","generic",4,"Friday","UK",4
464771,"long_email","generic",12,"Saturday","US",0
571991,"short_email","personalized",11,"Saturday","US",3
766604,"long_email","personalized",16,"Sunday","UK",3
604880,"short_email","generic",17,"Thursday","US",6
742831,"long_email","personalized",12,"Friday","US",1
534337,"short_email","generic",5,"Sunday","ES",1
701169,"long_email","personalized",8,"Tuesday","US",1
130994,"short_email","generic",14,"Monday","UK",2
947813,"long_email","generic",8,"Monday","UK",9
78376,"long_email","personalized",7,"Sunday","US",10
290934,"long_email","generic",8,"Monday","US",3
695069,"short_email","generic",22,"Tuesday","ES",3
766298,"short_email","personalized",4,"Thursday","UK",11
160814,"long_email","personalized",9,"Sunday","UK",3
847444,"short_email","generic",15,"Friday","ES",1
568346,"short_email","personalized",10,"Monday","ES",2
196071,"long_email","generic",5,"Tuesday","FR",4
662127,"long_email","generic",6,"Saturday","US",1
501964,"short_email","generic",15,"Sunday","US",0
911558,"short_email","generic",3,"Saturday","US",8
186320,"long_email","personalized",6,"Sunday","US",0
873020,"short_email","personalized",12,"Sunday","US",4
679053,"long_email","generic",3,"Friday","US",2
329696,"long_email","generic",18,"Friday","US",4
177877,"short_email","generic",4,"Wednesday","US",0
911454,"long_email","generic",4,"Sunday","FR",0
450248,"long_email","generic",6,"Tuesday","US",5
860496,"long_email","generic",6,"Friday","US",0
84379,"short_email","generic",19,"Tuesday","FR",3
384713,"long_email","personalized",6,"Sunday","US",4
356474,"long_email","personalized",3,"Friday","FR",3
254029,"short_email","personalized",13,"Friday","ES",2
323194,"long_email","personalized",5,"Thursday","US",3
135182,"short_email","personalized",8,"Wednesday","US",1
342056,"long_email","generic",2,"Wednesday","US",7
969671,"short_email","generic",8,"Monday","US",4
466603,"short_email","personalized",4,"Monday","UK",4
18290,"long_email","personalized",8,"Sunday","UK",3
823929,"long_email","personalized",10,"Monday","US",3
768231,"short_email","personalized",16,"Sunday","US",3
130680,"long_email","generic",11,"Tuesday","UK",2
903744,"short_email","personalized",12,"Wednesday","US",0
399209,"long_email","generic",12,"Thursday","US",0
25610,"short_email","personalized",4,"Sunday","ES",3
543790,"long_email","generic",6,"Saturday","US",0
441128,"short_email","personalized",7,"Wednesday","US",0
907890,"long_email","personalized",4,"Sunday","US",1
582544,"long_email","generic",7,"Wednesday","UK",3
668167,"long_email","personalized",5,"Tuesday","US",5
777353,"long_email","generic",9,"Tuesday","US",0
568820,"short_email","generic",6,"Friday","UK",4
455554,"short_email","generic",11,"Friday","ES",0
62576,"long_email","personalized",11,"Monday","US",3
498626,"short_email","generic",10,"Monday","UK",0
350448,"short_email","generic",16,"Friday","UK",16
867083,"short_email","personalized",11,"Monday","UK",1
897601,"long_email","generic",5,"Friday","US",7
284705,"short_email","personalized",5,"Wednesday","UK",2
130330,"short_email","personalized",7,"Saturday","UK",5
765623,"short_email","generic",6,"Wednesday","UK",3
725237,"long_email","personalized",4,"Saturday","US",4
434882,"short_email","generic",10,"Monday","US",12
297700,"long_email","personalized",1,"Thursday","UK",3
89849,"long_email","personalized",8,"Tuesday","US",4
374715,"short_email","personalized",21,"Friday","US",4
680044,"long_email","generic",11,"Friday","US",3
623314,"short_email","generic",11,"Thursday","UK",0
543554,"long_email","personalized",4,"Monday","US",3
83630,"short_email","generic",10,"Wednesday","US",8
34697,"long_email","personalized",2,"Thursday","US",4
33998,"short_email","generic",15,"Tuesday","ES",8
808638,"long_email","personalized",6,"Saturday","UK",4
578622,"short_email","personalized",11,"Saturday","US",5
368849,"long_email","generic",4,"Tuesday","US",0
815855,"short_email","personalized",4,"Monday","UK",0
721497,"long_email","generic",15,"Friday","US",2
374509,"short_email","personalized",6,"Friday","FR",4
364877,"short_email","personalized",13,"Monday","US",6
418966,"long_email","generic",17,"Thursday","US",2
249625,"short_email","personalized",17,"Monday","US",6
580981,"long_email","generic",9,"Wednesday","US",3
367896,"long_email","generic",9,"Thursday","UK",3
14496,"long_email","personalized",13,"Tuesday","US",9
105739,"long_email","personalized",6,"Wednesday","US",11
194001,"long_email","personalized",9,"Wednesday","US",2
160036,"short_email","personalized",7,"Monday","FR",7
396564,"long_email","personalized",11,"Thursday","US",1
484983,"long_email","generic",5,"Sunday","FR",9
871482,"long_email","generic",4,"Friday","US",3
556206,"long_email","generic",16,"Tuesday","US",4
939927,"short_email","generic",5,"Monday","US",1
205188,"short_email","personalized",6,"Sunday","US",3
388614,"short_email","personalized",11,"Monday","US",11
437779,"short_email","personalized",9,"Saturday","UK",2
772767,"short_email","personalized",11,"Friday","ES",6
390060,"long_email","personalized",8,"Monday","US",7
986438,"short_email","generic",9,"Thursday","US",2
11863,"long_email","generic",7,"Thursday","ES",18
511403,"short_email","generic",7,"Friday","FR",1
124566,"short_email","personalized",6,"Wednesday","US",1
89628,"long_email","generic",4,"Tuesday","US",2
296258,"short_email","generic",4,"Wednesday","US",6
260284,"long_email","generic",10,"Sunday","US",6
548845,"short_email","generic",9,"Monday","US",5
106322,"long_email","generic",4,"Sunday","ES",3
723205,"short_email","personalized",12,"Saturday","FR",6
763280,"short_email","personalized",10,"Sunday","US",7
431886,"long_email","generic",8,"Thursday","ES",4
659918,"short_email","generic",5,"Monday","ES",6
757049,"long_email","generic",18,"Saturday","ES",0
262712,"short_email","personalized",8,"Tuesday","US",2
496198,"long_email","personalized",5,"Thursday","UK",6
728615,"short_email","generic",12,"Tuesday","ES",4
85242,"short_email","generic",8,"Friday","UK",7
319857,"short_email","generic",6,"Monday","US",10
130206,"long_email","generic",15,"Sunday","FR",4
49397,"long_email","generic",10,"Sunday","UK",6
719583,"short_email","generic",11,"Friday","ES",5
584619,"short_email","personalized",11,"Saturday","UK",6
754597,"long_email","personalized",9,"Tuesday","US",1
413296,"long_email","generic",8,"Wednesday","US",1
358129,"short_email","generic",11,"Monday","US",2
511290,"long_email","personalized",3,"Saturday","ES",5
470488,"long_email","generic",5,"Monday","US",0
469039,"short_email","personalized",1,"Thursday","US",5
745478,"long_email","generic",6,"Tuesday","FR",5
75721,"short_email","generic",2,"Thursday","UK",2
848404,"long_email","generic",5,"Tuesday","US",0
694947,"short_email","personalized",8,"Sunday","UK",5
51771,"long_email","generic",7,"Tuesday","US",3
442052,"long_email","generic",12,"Friday","ES",3
157545,"long_email","personalized",1,"Wednesday","UK",0
668782,"short_email","personalized",17,"Wednesday","US",1
472114,"short_email","personalized",6,"Tuesday","US",4
52851,"short_email","generic",9,"Monday","UK",6
404456,"short_email","generic",3,"Saturday","US",3
237641,"long_email","generic",15,"Thursday","ES",1
876166,"long_email","generic",3,"Wednesday","US",7
145954,"long_email","personalized",13,"Saturday","US",11
561311,"long_email","personalized",6,"Sunday","US",1
647669,"short_email","generic",14,"Sunday","US",1
321457,"short_email","personalized",12,"Monday","US",3
393202,"long_email","personalized",17,"Thursday","US",8
259476,"long_email","personalized",9,"Wednesday","US",0
694843,"short_email","personalized",2,"Wednesday","US",5
303267,"long_email","generic",5,"Saturday","US",11
459545,"long_email","generic",6,"Monday","US",3
562080,"long_email","personalized",5,"Wednesday","US",4
190112,"short_email","personalized",6,"Monday","ES",4
527862,"long_email","generic",11,"Thursday","US",7
271971,"short_email","generic",12,"Friday","UK",6
282925,"long_email","generic",2,"Thursday","ES",2
999861,"short_email","personalized",11,"Saturday","US",2
178570,"short_email","generic",10,"Friday","UK",6
981866,"long_email","generic",9,"Wednesday","US",4
113150,"short_email","generic",16,"Sunday","ES",6
805951,"short_email","personalized",9,"Tuesday","UK",12
291407,"long_email","generic",6,"Monday","US",3
290651,"short_email","personalized",1,"Saturday","UK",1
735060,"long_email","generic",5,"Monday","US",8
641110,"long_email","personalized",13,"Sunday","US",8
760854,"long_email","generic",10,"Tuesday","US",9
155921,"short_email","generic",11,"Sunday","UK",1
340050,"short_email","generic",19,"Wednesday","ES",11
106183,"long_email","personalized",9,"Monday","UK",6
736637,"short_email","personalized",9,"Tuesday","UK",3
887040,"short_email","personalized",4,"Monday","UK",10
253381,"short_email","generic",14,"Friday","US",1
796142,"long_email","personalized",5,"Saturday","US",4
139749,"short_email","generic",15,"Friday","US",1
282832,"long_email","personalized",12,"Saturday","US",4
392915,"short_email","generic",1,"Saturday","US",0
798839,"short_email","personalized",7,"Thursday","US",8
726238,"short_email","personalized",6,"Monday","ES",13
737242,"short_email","personalized",6,"Sunday","US",8
622222,"long_email","personalized",9,"Saturday","US",1
695466,"long_email","generic",6,"Saturday","US",11
975859,"long_email","generic",2,"Wednesday","US",3
953461,"long_email","generic",8,"Thursday","UK",3
505722,"long_email","personalized",16,"Tuesday","US",3
394144,"short_email","personalized",5,"Friday","UK",4
283386,"long_email","personalized",12,"Monday","US",0
707650,"short_email","personalized",12,"Sunday","US",2
883825,"long_email","personalized",9,"Wednesday","US",4
861833,"long_email","generic",10,"Thursday","US",3
585126,"long_email","personalized",13,"Sunday","US",3
70608,"short_email","generic",13,"Tuesday","US",6
461359,"short_email","personalized",10,"Friday","US",5
972600,"short_email","personalized",11,"Monday","UK",2
769676,"short_email","generic",6,"Wednesday","US",2
420061,"short_email","generic",4,"Thursday","US",2
771210,"long_email","generic",4,"Wednesday","US",3
145776,"long_email","personalized",10,"Sunday","US",8
165697,"long_email","generic",5,"Wednesday","US",0
805597,"long_email","generic",11,"Wednesday","US",1
556725,"short_email","generic",12,"Friday","FR",4
325918,"long_email","personalized",14,"Wednesday","UK",0
406613,"short_email","personalized",14,"Monday","FR",0
640920,"short_email","personalized",9,"Tuesday","US",3
617599,"short_email","personalized",11,"Wednesday","ES",7
974190,"short_email","personalized",1,"Tuesday","FR",0
578512,"short_email","personalized",2,"Thursday","US",1
463180,"long_email","generic",8,"Tuesday","US",4
622932,"short_email","generic",4,"Sunday","US",3
564819,"short_email","personalized",8,"Thursday","US",4
612644,"short_email","generic",11,"Thursday","US",8
879554,"long_email","personalized",5,"Friday","US",8
37429,"long_email","personalized",6,"Saturday","US",6
293085,"long_email","generic",2,"Friday","UK",7
344503,"short_email","generic",5,"Sunday","US",7
361843,"long_email","generic",1,"Friday","US",8
395485,"long_email","personalized",9,"Saturday","UK",3
486229,"short_email","generic",14,"Friday","US",1
75849,"short_email","personalized",6,"Sunday","US",7
552475,"long_email","generic",14,"Friday","ES",1
61057,"long_email","personalized",7,"Wednesday","UK",3
746723,"long_email","personalized",11,"Monday","US",3
916020,"long_email","personalized",6,"Friday","US",6
108166,"long_email","generic",14,"Thursday","US",4
404131,"long_email","personalized",7,"Wednesday","ES",12
938434,"short_email","personalized",15,"Friday","US",8
84188,"long_email","generic",2,"Sunday","UK",5
